"","USGS_Station_Number","Field_Name","P_start","P_end","rain","duration","Ievent","I5","I10","I15","I30","I60","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1","ARFdays2","ARFdays7","ARFdays14","Associated_Q","Q_total_volume","Date","Tmp","P_frozen","dup_Q","BasinArea_ac","area_ft2","Q_total_in","Monitoring","FarmEnterprise","CropRotation","Tillage","Tile","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","Clay_Fraction","Field_Year","PerennialFrac","Start_Date_wt","DSP","Crop","PreviousCrop","Annual_Tillage"
"57","USGS-442954087355700","P1","2004-06-10 11:10:00","2004-06-10 13:46:00",0.05,2.6,0.01923,0.12,0.06,0.04,0.04,0.03,22.55,0.009022,22.62,0.009049,0.32,2.56,2.57,4.31,FALSE,0,"2004-06-10",14.3100004196167,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",39,"Alfalfa","Alfalfa","No-Till"
"58","USGS-442954087355700","P1","2004-06-11 05:49:00","2004-06-11 16:04:00",0.56,10.25,0.05463,0.24,0.24,0.2,0.18,0.14,262.7,0.4729,316.9,0.5704,0.13,2.61,2.62,4.22,TRUE,2760,"2004-06-11",11.4600009918213,FALSE,FALSE,20.5,892980,0.0370892965127998,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",40,"Alfalfa","Alfalfa","No-Till"
"59","USGS-442954087355700","P1","2004-06-12 06:35:00","2004-06-12 10:02:00",0.2,3.45,0.05797,0.36,0.3,0.24,0.2,0.12,109,0.218,123,0.246,0.53,0.66,3.18,4.78,TRUE,162.7,"2004-06-12",11.8300008773804,FALSE,FALSE,20.5,892980,0.00218638715312773,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",41,"Alfalfa","Alfalfa","No-Till"
"60","USGS-442954087355700","P1","2004-06-13 16:03:00","2004-06-13 19:10:00",0.24,3.117,0.07701,0.96,0.72,0.52,0.32,0.17,180.2,0.5765,180.3,0.5771,0,0.21,3.37,4.94,TRUE,304.2,"2004-06-13",16.2700004577637,FALSE,FALSE,20.5,892980,0.00408788550695424,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",42,"Alfalfa","Alfalfa","No-Till"
"61","USGS-442954087355700","P1","2004-06-13 21:29:00","2004-06-13 21:49:00",0.02,0.3333,0.06,0.12,0.06,0.04,0.04,0.02,12.3,0.004919,12.62,0.005047,0.24,0.44,3.61,5,FALSE,0,"2004-06-13",16.2700004577637,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",42,"Alfalfa","Alfalfa","No-Till"
"62","USGS-442954087355700","P1","2004-06-14 02:32:00","2004-06-14 02:58:00",0.04,0.4333,0.09231,0.24,0.12,0.12,0.08,0.04,23.28,0.01862,25.71,0.02057,0.26,0.46,3.63,4.87,FALSE,0,"2004-06-14",18.25,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",43,"Alfalfa","Alfalfa","No-Till"
"63","USGS-442954087355700","P1","2004-06-17 04:34:00","2004-06-17 08:41:00",0.93,4.117,0.2259,4.56,3.12,2.32,1.38,0.84,863.8,11.92,848.6,11.71,0,0,1.28,3.69,TRUE,5898,"2004-06-17",19.2000007629395,FALSE,FALSE,20.5,892980,0.079258214069744,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",46,"Alfalfa","Alfalfa","No-Till"
"64","USGS-442954087355700","P1","2004-06-24 01:53:00","2004-06-24 02:20:00",0.09,0.45,0.2,0.36,0.3,0.24,0.18,0.09,57.24,0.103,63.9,0.115,0,0.01,0.94,2.32,FALSE,0,"2004-06-24",15.3100004196167,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",53,"Alfalfa","Alfalfa","No-Till"
"65","USGS-442954087355700","P1","2004-06-27 22:54:00","2004-06-28 02:20:00",0.21,3.433,0.06117,0.24,0.12,0.12,0.1,0.1,96.24,0.09624,116.7,0.1167,0,0,0.1,1.08,FALSE,0,"2004-06-27",15.2600011825562,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",56,"Alfalfa","Alfalfa","No-Till"
"66","USGS-442954087355700","P1","2004-06-29 21:50:00","2004-06-29 23:41:00",0.14,1.85,0.07568,0.84,0.42,0.32,0.16,0.09,111.9,0.1791,107.3,0.1717,0,0.22,0.31,1.25,FALSE,0,"2004-06-29",18.1500015258789,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",58,"Alfalfa","Alfalfa","No-Till"
"67","USGS-442954087355700","P1","2004-07-04 03:06:00","2004-07-04 10:26:00",0.45,7.333,0.06136,1.32,0.9,0.64,0.32,0.2,331.9,1.062,329.4,1.054,0,0,0.36,0.46,FALSE,0,"2004-07-04",19.1600017547607,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",63,"Alfalfa","Alfalfa","No-Till"
"68","USGS-442954087355700","P1","2004-07-04 23:56:00","2004-07-05 00:00:00",0.02,0.06667,0.3,0.24,0.12,0.08,0.04,0.02,14.49,0.005795,15.27,0.006109,0.45,0.45,0.73,0.91,FALSE,0,"2004-07-04",19.1600017547607,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",63,"Alfalfa","Alfalfa","No-Till"
"69","USGS-442954087355700","P1","2004-07-06 07:35:00","2004-07-06 13:33:00",0.38,5.967,0.06369,0.48,0.48,0.36,0.28,0.18,233.2,0.6529,254.7,0.7131,0,0.27,0.61,0.92,FALSE,0,"2004-07-06",16.3700008392334,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",65,"Alfalfa","Alfalfa","No-Till"
"70","USGS-442954087355700","P1","2004-07-06 18:41:00","2004-07-06 19:16:00",0.1,0.5833,0.1714,0.6,0.36,0.32,0.18,0.1,74.67,0.1344,77.31,0.1391,0.38,0.4,0.99,1.3,FALSE,0,"2004-07-06",16.3700008392334,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",65,"Alfalfa","Alfalfa","No-Till"
"71","USGS-442954087355700","P1","2004-07-13 20:18:00","2004-07-13 22:23:00",0.1,2.083,0.048,0.6,0.36,0.36,0.18,0.09,76.43,0.1376,74.91,0.1348,0,0,0,1.09,FALSE,0,"2004-07-13",22.9900016784668,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",72,"Alfalfa","Alfalfa","No-Till"
"72","USGS-442954087355700","P1","2004-07-16 17:08:00","2004-07-16 17:28:00",0.15,0.3333,0.45,0.84,0.72,0.56,0.3,0.15,129.5,0.3885,127.2,0.3817,0,0,0.1,1.05,FALSE,0,"2004-07-16",22.0900001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",75,"Alfalfa","Alfalfa","No-Till"
"73","USGS-442954087355700","P1","2004-07-21 15:35:00","2004-07-21 16:16:00",0.47,0.6833,0.6878,2.16,1.5,1.04,0.56,0.47,471.3,2.639,447.7,2.507,0,0,0.15,0.25,FALSE,0,"2004-07-21",22.560001373291,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",80,"Alfalfa","Alfalfa","No-Till"
"74","USGS-442954087355700","P1","2004-07-29 19:45:00","2004-07-29 22:05:00",0.53,2.333,0.2271,1.32,1.02,0.92,0.64,0.33,458.9,2.937,444.2,2.843,0,0,0,0.63,FALSE,0,"2004-07-29",22.3400001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",88,"Alfalfa","Alfalfa","No-Till"
"75","USGS-442954087355700","P1","2004-07-30 13:22:00","2004-07-30 13:38:00",0.02,0.2667,0.075,0.12,0.06,0.04,0.04,0.02,12.43,0.004971,12.96,0.005183,0.53,0.53,0.53,1.16,FALSE,0,"2004-07-30",20.6700000762939,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",89,"Alfalfa","Alfalfa","No-Till"
"76","USGS-442954087355700","P1","2004-07-30 16:33:00","2004-07-30 18:34:00",0.09,2.017,0.04463,0.24,0.18,0.12,0.08,0.06,42.16,0.03373,48.35,0.03868,0.55,0.55,0.55,1.18,FALSE,0,"2004-07-30",20.6700000762939,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",89,"Alfalfa","Alfalfa","No-Till"
"77","USGS-442954087355700","P1","2004-08-01 10:12:00","2004-08-01 10:23:00",0.09,0.1833,0.4909,0.6,0.48,0.36,0.18,0.09,74.53,0.1342,73.84,0.1329,0,0.12,0.65,1.13,FALSE,0,"2004-08-01",20.5200004577637,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",91,"Alfalfa","Alfalfa","No-Till"
"78","USGS-442954087355700","P1","2004-08-02 18:33:00","2004-08-02 19:03:00",0.22,0.5,0.44,0.96,0.84,0.72,0.44,0.22,189.5,0.8337,184.9,0.8134,0,0.09,0.74,1.22,FALSE,0,"2004-08-02",22.3300018310547,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",92,"Alfalfa","Alfalfa","No-Till"
"79","USGS-442954087355700","P1","2004-08-09 01:57:00","2004-08-09 04:34:00",0.22,2.617,0.08408,0.36,0.24,0.28,0.24,0.15,123.7,0.2968,141.7,0.34,0,0,0.22,0.96,FALSE,0,"2004-08-09",20.6200008392334,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",99,"Alfalfa","Alfalfa","No-Till"
"80","USGS-442954087355700","P1","2004-08-13 13:22:00","2004-08-13 13:57:00",0.03,0.5833,0.05143,0.12,0.12,0.08,0.04,0.03,16.95,0.006782,18.12,0.007249,0,0.02,0.24,0.67,FALSE,0,"2004-08-13",13.9600009918213,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",103,"Alfalfa","Alfalfa","No-Till"
"81","USGS-442954087355700","P1","2004-08-17 07:28:00","2004-08-17 10:52:00",0.05,3.4,0.01471,0.12,0.06,0.08,0.04,0.03,22.3,0.008922,21.03,0.008413,0,0,0.05,0.27,FALSE,0,"2004-08-17",18.3400001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",107,"Alfalfa","Alfalfa","No-Till"
"82","USGS-442954087355700","P1","2004-08-18 22:26:00","2004-08-19 00:13:00",0.02,1.783,0.01121,0.12,0.06,0.04,0.02,0.01,11.89,0.002378,10.15,0.00203,0.01,0.06,0.1,0.33,FALSE,0,"2004-08-18",18.3400001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",108,"Alfalfa","Alfalfa","No-Till"
"83","USGS-442954087355700","P1","2004-08-19 05:59:00","2004-08-19 06:00:00",0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.08,0.12,0.35,FALSE,0,"2004-08-19",16.4700012207031,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",109,"Alfalfa","Alfalfa","No-Till"
"84","USGS-442954087355700","P1","2004-08-25 05:59:00","2004-08-25 06:00:00",0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.06,0.17,FALSE,0,"2004-08-25",18.8400001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",115,"Alfalfa","Alfalfa","No-Till"
"85","USGS-442954087355700","P1","2004-08-26 05:59:00","2004-08-26 06:00:00",0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.47,0.51,0.63,FALSE,0,"2004-08-26",21.3400001525879,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",116,"Alfalfa","Alfalfa","No-Till"
"86","USGS-442954087355700","P1","2004-08-27 05:59:00","2004-08-27 06:00:00",0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.55,0.55,0.7,FALSE,0,"2004-08-27",21.9700012207031,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",117,"Alfalfa","Alfalfa","No-Till"
"87","USGS-442954087355700","P1","2004-08-28 05:59:00","2004-08-28 06:00:00",0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.22,0.69,0.81,FALSE,0,"2004-08-28",20.6800003051758,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",118,"Alfalfa","Alfalfa","No-Till"
"88","USGS-442954087355700","P1","2004-08-29 05:59:00","2004-08-29 06:00:00",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.78,1.33,1.45,FALSE,0,"2004-08-29",12.2800006866455,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",119,"Alfalfa","Alfalfa","No-Till"
"89","USGS-442954087355700","P1","2004-09-07 05:59:00","2004-09-07 06:00:00",0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.43,FALSE,0,"2004-09-07",17.3800010681152,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",128,"Alfalfa","Alfalfa","No-Till"
"90","USGS-442954087355700","P1","2004-09-15 05:59:00","2004-09-15 06:00:00",0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.26,FALSE,0,"2004-09-15",22.2800006866455,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",136,"Alfalfa","Alfalfa","No-Till"
"91","USGS-442954087355700","P1","2004-09-15 21:03:00","2004-09-15 21:45:00",0.35,0.7,0.5,1.32,1.2,1.04,0.64,0.35,324.3,2.076,309.7,1.982,0.15,0.15,0.15,0.41,FALSE,0,"2004-09-15",22.2800006866455,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",136,"Alfalfa","Alfalfa","No-Till"
"92","USGS-442954087355700","P1","2004-09-28 03:44:00","2004-09-28 04:59:00",0.12,1.25,0.096,0.96,0.48,0.32,0.16,0.09,98.62,0.1578,97.37,0.1558,0,0,0,0.5,FALSE,0,"2004-09-28",16.9600009918213,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",149,"Alfalfa","Alfalfa","No-Till"
"93","USGS-442954087355700","P1","2004-10-02 01:13:00","2004-10-02 01:55:00",0.21,0.7,0.3,0.96,0.66,0.52,0.36,0.21,160,0.5759,167.4,0.6027,0,0,0.13,0.13,FALSE,0,"2004-10-02",11.4700002670288,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",153,"Alfalfa","Alfalfa","No-Till"
"94","USGS-442954087355700","P1","2004-10-08 06:50:00","2004-10-08 13:45:00",0.98,6.917,0.1417,0.72,0.54,0.52,0.5,0.45,656.5,3.282,702.6,3.513,0,0,0.21,0.34,FALSE,0,"2004-10-08",15.7400007247925,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",159,"Alfalfa","Alfalfa","No-Till"
"95","USGS-442954087355700","P1","2004-10-15 23:38:00","2004-10-16 05:07:00",0.17,5.483,0.031,0.12,0.12,0.12,0.08,0.05,68.64,0.05492,77.98,0.06238,0,0,0.01,1.2,FALSE,0,"2004-10-15",7.13000011444092,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",166,"Alfalfa","Alfalfa","No-Till"
"96","USGS-442954087355700","P1","2004-10-23 07:12:00","2004-10-23 17:07:00",1.12,9.917,0.1129,1.08,0.9,0.76,0.5,0.35,750.8,3.754,795.6,3.978,0,0,0.01,0.19,FALSE,0,"2004-10-23",11.7300004959106,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",174,"Alfalfa","Alfalfa","No-Till"
"97","USGS-442954087355700","P1","2004-10-26 23:38:00","2004-10-27 00:39:00",0.05,1.017,0.04918,0.12,0.06,0.08,0.06,0.04,23.64,0.01419,26.67,0.016,0.01,0.02,1.15,1.34,FALSE,0,"2004-10-26",10.1900005340576,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",177,"Alfalfa","Alfalfa","No-Till"
"98","USGS-442954087355700","P1","2004-10-28 22:46:00","2004-10-29 05:04:00",1.02,6.3,0.1619,1.44,0.9,0.76,0.64,0.46,753.2,4.821,779.4,4.988,0,0.07,1.22,1.4,FALSE,0,"2004-10-28",7.68000030517578,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",179,"Alfalfa","Alfalfa","No-Till"
"99","USGS-442954087355700","P1","2004-10-29 07:53:00","2004-10-29 07:55:00",0.02,0.03333,0.6,0.24,0.12,0.08,0.04,0.02,17.44,0.006975,16.85,0.006741,1.02,1.03,2.24,2.42,FALSE,0,"2004-10-29",10.8800001144409,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",180,"Alfalfa","Alfalfa","No-Till"
"100","USGS-442954087355700","P1","2004-10-30 06:10:00","2004-10-30 07:07:00",0.16,0.95,0.1684,0.84,0.66,0.52,0.3,0.16,129.8,0.3895,127.8,0.3833,0.02,1.04,2.26,2.27,FALSE,0,"2004-10-30",15.9800004959106,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",181,"Alfalfa","Alfalfa","No-Till"
"101","USGS-442954087355700","P1","2004-11-01 23:53:00","2004-11-02 02:53:00",0.09,3,0.03,0.12,0.06,0.08,0.06,0.05,37.92,0.02275,42.14,0.02528,0,0,1.28,2.42,FALSE,0,"2004-11-01",6.93000030517578,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",183,"Alfalfa","Alfalfa","No-Till"
"102","USGS-442954087355700","P1","2004-11-02 07:06:00","2004-11-02 12:01:00",0.12,4.917,0.02441,0.24,0.18,0.12,0.08,0.06,50.73,0.04059,55.89,0.04471,0.09,0.09,1.37,2.51,FALSE,0,"2004-11-02",5.91000032424927,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",184,"Alfalfa","Alfalfa","No-Till"
"103","USGS-442954087355700","P1","2004-11-10 23:14:00","2004-11-11 02:43:00",0.14,3.483,0.04019,0.24,0.18,0.16,0.12,0.1,64.87,0.07785,75.75,0.0909,0,0,0,1.41,FALSE,0,"2004-11-10",5.55000019073486,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",192,"Alfalfa","Alfalfa","No-Till"
"104","USGS-442954087355700","P1","2004-11-16 00:14:00","2004-11-16 01:16:00",0.05,1.033,0.04839,0.12,0.06,0.08,0.06,0.04,23.62,0.01417,26.59,0.01595,0,0,0.15,0.35,FALSE,0,"2004-11-16",4.05000019073486,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",198,"Alfalfa","Alfalfa","No-Till"
"105","USGS-442954087355700","P1","2004-11-17 06:35:00","2004-11-17 09:46:00",0.06,3.183,0.01885,0.12,0.12,0.12,0.08,0.04,28.6,0.02288,29.75,0.0238,0,0.05,0.2,0.2,FALSE,0,"2004-11-17",8.70000076293945,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",199,"Alfalfa","Alfalfa","No-Till"
"106","USGS-442954087355700","P1","2004-11-19 15:55:00","2004-11-20 08:30:00",0.48,16.58,0.02894,0.12,0.12,0.08,0.06,0.06,182.4,0.1095,211.6,0.1269,0,0,0.11,0.26,FALSE,0,"2004-11-19",8.41000080108643,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",201,"Alfalfa","Alfalfa","No-Till"
"107","USGS-442954087355700","P1","2004-11-20 10:32:00","2004-11-20 12:48:00",0.05,2.267,0.02206,0.12,0.12,0.08,0.04,0.03,22.75,0.0091,22.86,0.009146,0.48,0.48,0.59,0.74,FALSE,0,"2004-11-20",8.16000080108643,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",202,"Alfalfa","Alfalfa","No-Till"
"108","USGS-442954087355700","P1","2004-11-27 16:16:00","2004-11-28 00:11:00",0.26,7.917,0.03284,0.12,0.12,0.12,0.08,0.07,106.6,0.08524,125,0.1,0.46,0.46,0.46,1.1,FALSE,0,"2004-11-27",2.72000002861023,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",209,"Alfalfa","Alfalfa","No-Till"
"109","USGS-442954087355700","P1","2004-11-28 03:52:00","2004-11-28 10:52:00",0.13,7,0.01857,0.12,0.06,0.04,0.04,0.03,49.53,0.01981,49.7,0.01988,0.55,0.72,0.72,1.36,FALSE,0,"2004-11-28",3.21000003814697,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",210,"Alfalfa","Alfalfa","No-Till"
"110","USGS-442954087355700","P1","2004-12-07 00:17:00","2004-12-07 01:02:00",0.02,0.75,0.02667,0.12,0.06,0.04,0.02,0.02,12.02,0.002403,11.41,0.002282,0.28,0.28,0.28,1.13,FALSE,0,"2004-12-07",2.1100001335144,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",219,"Alfalfa","Alfalfa","No-Till"
"111","USGS-442954087355700","P1","2004-12-07 11:06:00","2004-12-07 18:11:00",0.43,7.083,0.06071,0.24,0.18,0.16,0.16,0.14,195.5,0.3127,239.8,0.3837,0.32,0.32,0.32,1.17,FALSE,0,"2004-12-07",2.1100001335144,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",219,"Alfalfa","Alfalfa","No-Till"
"112","USGS-442954087355700","P1","2004-12-10 04:25:00","2004-12-10 20:18:00",1.03,15.88,0.06485,0.36,0.3,0.28,0.24,0.21,506.3,1.215,607,1.457,0,0,0.76,1.61,FALSE,0,"2004-12-10",4.66000032424927,FALSE,FALSE,20.5,892980,0,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",222,"Alfalfa","Alfalfa","No-Till"
"113","USGS-442954087355700","P1","2004-12-31 01:13:00","2004-12-31 02:57:00",0.09,1.733,0.05192,0.24,0.18,0.16,0.1,0.06,45.86,0.04586,52.72,0.05272,0.2,0.2,0.2,0.2,TRUE,6520,"2004-12-31",4.41000032424927,FALSE,FALSE,20.5,892980,0.0876167439360344,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2004,0.95,"2004-05-02",243,"Alfalfa","Alfalfa","No-Till"
"114","USGS-442954087355700","P1","2005-02-07 00:16:00","2005-02-07 05:54:00",0.108,5.633,0.01917,0.108,0.108,0.072,0.054,0.045,42.33,0.02286,44.19,0.02386,0,0,0,0,TRUE,40480,"2005-02-07",3.13000011444092,FALSE,FALSE,20.5,892980,0.543976348854398,"Surface","Dairy","Corn-Alfalfa","Yes","Yes","Hortonville silt loam","C","Well drained",4,31,2005,0,"2005-04-24",-76,"Corn Silage","Alfalfa","Conventional"
