"","ProjectName","Field_Name","StudyPeriod","UseableYears","Ongoing","Monitoring","State","County","LAT_approx","LONG_approx","FarmEnterprise","CropRotation","LandCover","Tillage","Manure","Tile","BasinArea_ac","SoilType","HydrologicGroup","DrainageClass","MeanSlope_per","IncludeAverages","Notes","event_n","MajorWatershed_HUC8","Watershed_HUC10","Watershed_HUC12","HUC12","USGS_Station_Number","frozen","storm","unique_storm_number","storm_start","storm_end","runoff_volume","peak_discharge","area_ft2","runoff_in","water_year","month"
"56","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2006-11",2006-05-14 10:55:00,2006-05-14 15:50:00,2164,0.2725,892980,0.0290801585701807,"2006",5
"57","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2006-12",2006-05-15 12:15:00,2006-05-15 13:10:00,102.9,0.04414,892980,0.00138278572868373,"2006",5
"58","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2006-13",2006-05-28 07:26:00,2006-05-28 11:09:00,47280,15.5,892980,0.635355775045354,"2006",5
"59","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2006-14",2006-05-30 15:15:00,2006-05-30 17:55:00,3184,1.062,892980,0.0427870724988242,"2006",5
"60","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2006-15",2006-05-31 07:40:00,2006-05-31 11:09:00,4491,0.931,892980,0.0603507357387623,"2006",5
"61","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-1",2007-03-11 02:30:00,2007-03-11 05:46:00,398,0.0595,892980,0.00534838406235302,"2007",3
"62","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-2",2007-03-12 18:00:00,2007-03-13 08:41:00,13300,0.6944,892980,0.178727407108782,"2007",3
"63","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-2",2007-03-13 08:41:00,2007-03-14 05:45:00,135600,6.054,892980,1.82221326345495,"2007",3
"64","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-3",2007-03-21 22:10:00,2007-03-21 22:45:00,78,0.05749,892980,0.00104817577101391,"2007",3
"65","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-4",2007-03-22 01:31:00,2007-03-22 03:38:00,300.4,0.08615,892980,0.00403682053349459,"2007",3
"66","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2007-5",2007-03-22 07:19:00,2007-03-22 10:57:00,3240,0.7738,892980,0.0435396089498085,"2007",3
"67","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2007-6",2007-04-01 04:08:00,2007-04-01 04:21:00,30.8,0.06447,892980,0.00041389504804139,"2007",4
"68","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2007-6",2007-04-01 05:12:00,2007-04-01 06:03:00,66.4,0.02618,892980,0.000892293220452866,"2007",4
"69","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2008-1",2008-01-07 18:22:00,2008-01-08 09:00:00,10700,0.8292,892980,0.143788214741652,"2008",1
"70","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2008-2",2008-01-08 15:05:00,2008-01-09 07:35:00,19010,1.059,892980,0.255459248807364,"2008",1
"71","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2008-3",2008-03-14 20:29:00,2008-03-15 02:02:00,475.7,0.0298,892980,0.0063925283880938,"2008",3
"72","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Frozen","Storm","2008-4",2008-03-19 18:00:00,2008-03-20 00:50:00,835.3,0.05414,892980,0.0112248874554861,"2008",3
"73","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-5",2008-04-09 03:22:00,2008-04-09 04:54:00,178.2,0.05091,892980,0.00239467849223947,"2008",4
"74","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-6",2008-04-11 01:46:00,2008-04-11 15:00:00,8720,0.4313,892980,0.117180675938991,"2008",4
"75","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-7",2008-04-11 19:07:00,2008-04-11 23:00:00,530.1,0.1196,892980,0.00712356379762145,"2008",4
"76","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-8",2008-06-08 14:25:00,2008-06-08 20:15:00,1781,0.288,892980,0.0239333467714842,"2008",6
"77","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-9",2008-06-08 23:30:00,2008-06-09 09:13:00,32170,2.215,892980,0.432305314788685,"2008",6
"78","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2008-10",2008-06-13 00:23:00,2008-06-13 10:46:00,50390,15.6,892980,0.677148424376806,"2008",6
"79","Pagel","P1","WY2004-WY2008",4,"No","Surface","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",79,"Door-Kewaunee","Kewaunee River","Kewaunee River",40301020305,"USGS-442944087354100","Non-Frozen","Storm","2010-1",2009-10-06 20:12:00,2009-10-06 21:46:00,187.1,0.09465,892980,0.00251427803534234,"2010",10
"80","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Non-Frozen","Storm","2005-1",2004-12-06 21:00:00,2004-12-10 09:55:00,1255,0.0097,892980,0.0168648793925956,"2005",12
"81","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Non-Frozen","Storm","2005-1",2004-12-10 09:55:00,2004-12-11 23:35:00,8346,0.3032,892980,0.112154807498488,"2005",12
"82","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-1",2004-12-11 23:35:00,2004-12-14 07:00:00,1585,0.01393,892980,0.021299469193039,"2005",12
"83","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-2",2004-12-14 07:00:00,2004-12-30 22:40:00,1908,0.00432,892980,0.0256399919371095,"2005",12
"84","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-3",2004-12-30 22:40:00,2005-01-02 08:00:00,24220,0.3514,892980,0.325472015050729,"2005",12
"85","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-3",2005-01-02 08:00:00,2005-01-05 18:00:00,18040,0.312,892980,0.242424242424242,"2005",1
"86","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-4",2005-01-05 18:00:00,2005-01-12 14:45:00,1531,0.00618,892980,0.0205738090438756,"2005",1
"87","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-5",2005-01-12 14:45:00,2005-01-15 18:15:00,12560,0.1932,892980,0.16878317543506,"2005",1
"88","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-6",2005-01-15 18:15:00,2005-01-22 18:00:00,738,0.00674,892980,0.00991735537190083,"2005",1
"89","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-7",2005-02-02 14:20:00,2005-02-05 23:20:00,162.3,0.00164,892980,0.00218101189276356,"2005",2
"90","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-8",2005-02-05 23:20:00,2005-02-11 11:25:00,15640,0.1086,892980,0.210172680239199,"2005",2
"91","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-9",2005-02-11 11:25:00,2005-02-12 18:55:00,188.5,0.00246,892980,0.00253309144661695,"2005",2
"92","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-10",2005-02-12 18:55:00,2005-02-15 11:10:00,4336,0.07536,892980,0.058267822347645,"2005",2
"93","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-11",2005-02-15 11:10:00,2005-02-25 07:00:00,1102,0.0073,892980,0.0148088423032991,"2005",2
"94","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-12",2005-03-05 21:00:00,2005-03-06 21:35:00,53.7,0.00194,892980,0.000721628703890345,"2005",3
"95","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-13",2005-03-06 21:35:00,2005-03-12 00:25:00,17090,0.1316,892980,0.229657999059329,"2005",3
"96","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-14",2005-03-12 00:25:00,2005-03-20 08:00:00,534.5,0.00206,892980,0.00718269166162736,"2005",3
"97","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Non-storm","2005-15",2005-03-22 01:00:00,2005-03-25 00:45:00,177.6,0.00176,892980,0.00238661560169321,"2005",3
"98","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-16",2005-03-25 00:45:00,2005-03-26 17:15:00,1857,0.03499,892980,0.0249546462406773,"2005",3
"99","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-16",2005-03-26 17:15:00,2005-03-27 13:50:00,12250,0.2904,892980,0.164617348652825,"2005",3
"100","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-16",2005-03-27 13:50:00,2005-03-31 00:05:00,61800,0.3514,892980,0.830477726264866,"2005",3
"101","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Frozen","Storm","2005-16",2005-03-31 00:05:00,2005-04-04 18:55:00,16200,0.3514,892980,0.217698044749043,"2005",3
"102","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Non-Frozen","Non-storm","2005-17",2005-04-04 18:55:00,2005-05-12 03:45:00,11090,0.01577,892980,0.149029093596721,"2005",4
"103","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Non-Frozen","Non-storm","2005-18",2005-05-12 03:45:00,2005-07-02 10:45:00,6540,0.0038,892980,0.0878855069542431,"2005",5
"104","Pagel","P4","WY2004-WY2008",4,"No","Tile","WI","Kewaunee",44.49525,-87.594556,"Dairy","Corn-Alfalfa","Cultivated Crops","Yes","Yes","Yes",20.5,"Hortonville silt loam","C","Well drained",4,"Yes","Tile monitoring started WY 2005",167,NA,NA,NA,NA,"USGS-442945087354100","Non-Frozen","Non-storm","2005-19",2005-07-04 10:15:00,2005-07-05,18.1,9e-04,892980,0.000243230531478868,"2005",7
