"USGS_Station_Number","P_start","P_end","rain_mm","duration_hr","Ievent_mm_hr","I5_mm_hr","I10_mm_hr","I15_mm_hr","I30_mm_hr","I60_mm_hr","energy_m1","erosivity_m1","energy_m2","erosivity_m2","ARFdays1_mm","ARFdays2_mm","ARFdays7_mm","ARFdays14_mm","Field_Name","BasinArea_ac","Date","Tmp","P_frozen","area_ft2","P_event_id","Associated_Q","Q_event_count","Q_total_volume_raw","Q_total_volume","Q_event_ids","Shared_Q","Q_total_mm_raw","Q_total_mm","Monitoring","FarmEnterprise","CropRotation","LandCover","LandCover_Updated","Tile","Tile_Notes","SoilType","Hydrologic_Group","DrainageClass","MeanSlope_per","Clay_Fraction","Water_Year","Season","Tillage_Basin_Coverage","Tillage_Total","Tillage_Fall","Tillage_Spring","Tillage_Summer","Tillage_Summer_Previous","Crop_Basin_Coverage","Previous_PerennialFrac","Current_PerennialFrac","Residue_Fall_Frac","Residue_Spring_Frac","PerennialFrac","Crop_Source","Tillage_Passes","Tillage_Window","Residue_Frac","Residue"
"USGS-451021089064901",2019-05-06 10:03:00,2019-05-06 12:19:00,5.588,2.267,2.465324,6.096,6.096,6.096,4.572,2.794,112.7,0.2029,135,0.243,0.254,0.254,19.812,21.336,"AO1",22.2,2019-05-06,11.7700004577637,FALSE,967032,46,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-08 18:23:00,2019-05-09 05:17:00,28.702,10.9,2.63398,12.192,10.668,9.144,8.128,6.604,614.6,1.967,724.1,2.317,0,0,6.096,26.162,"AO1",22.2,2019-05-08,7.51000022888184,FALSE,967032,47,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-09 08:37:00,2019-05-09 09:47:00,2.286,1.167,1.959356,9.144,7.62,6.096,3.556,2.032,54.98,0.07697,59.43,0.0832,28.702,28.702,34.544,54.864,"AO1",22.2,2019-05-09,5.44000005722046,FALSE,967032,48,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-09 12:19:00,2019-05-09 16:25:00,7.366,4.1,1.796542,12.192,9.144,7.112,5.08,3.81,157.4,0.3148,177.4,0.3549,30.988,30.988,36.83,57.15,"AO1",22.2,2019-05-09,5.44000005722046,FALSE,967032,49,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-16 10:45:00,2019-05-16 12:33:00,5.08,1.8,2.82194,9.144,7.62,7.112,5.588,4.064,109.3,0.2404,128.3,0.2822,0,0,7.366,44.196,"AO1",22.2,2019-05-16,14.8100004196167,FALSE,967032,50,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-18 11:07:00,2019-05-18 12:09:00,1.016,1.033,0.983234,6.096,3.048,2.032,1.016,0.762,20.75,0.008302,22.09,0.008836,0,3.81,5.08,49.276,"AO1",22.2,2019-05-18,10.5100002288818,FALSE,967032,51,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-18 19:37:00,2019-05-19 00:20:00,2.032,4.717,0.430784,6.096,3.048,2.032,1.016,0.762,34.29,0.01372,32.98,0.01319,1.016,1.016,6.096,50.292,"AO1",22.2,2019-05-18,10.5100002288818,FALSE,967032,52,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-19 05:56:00,2019-05-19 19:48:00,25.146,13.87,1.813306,12.192,10.668,9.144,7.62,6.096,558.6,1.676,631.3,1.894,3.048,3.048,8.128,52.324,"AO1",22.2,2019-05-19,5.18000030517578,FALSE,967032,53,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-19 22:29:00,2019-05-20 01:39:00,2.032,3.167,0.641604,3.048,1.524,2.032,1.524,1.016,33.92,0.02035,36.48,0.02189,26.162,28.194,33.274,77.47,"AO1",22.2,2019-05-19,5.18000030517578,FALSE,967032,54,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-20 04:45:00,2019-05-20 05:58:00,0.762,1.217,0.626364,3.048,1.524,1.016,0.508,0.508,15.43,0.003085,15.01,0.003003,27.178,30.226,35.306,79.502,"AO1",22.2,2019-05-20,4.16000032424927,FALSE,967032,55,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-22 06:21:00,2019-05-22 08:14:00,5.334,1.883,2.8321,9.144,9.144,7.112,6.096,4.064,117.3,0.2816,135.6,0.3254,0,0.254,36.322,74.676,"AO1",22.2,2019-05-22,10.7200002670288,FALSE,967032,56,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-27 14:28:00,2019-05-27 16:38:00,3.81,2.167,1.758442,3.048,3.048,3.048,2.54,2.286,67.23,0.06723,82.8,0.0828,0,0,5.588,41.91,"AO1",22.2,2019-05-27,15.3000011444092,FALSE,967032,57,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-27 18:38:00,2019-05-28 04:05:00,24.384,9.45,2.58064,12.192,12.192,10.16,8.128,7.366,559,1.789,633.9,2.029,3.81,3.81,9.398,45.72,"AO1",22.2,2019-05-27,15.3000011444092,FALSE,967032,58,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-05-31 22:09:00,2019-05-31 22:18:00,3.302,0.15,22.01418,30.48,19.812,13.208,6.604,3.302,126.5,0.3289,121.2,0.3152,0,0,28.448,65.278,"AO1",22.2,2019-05-31,16.8299999237061,FALSE,967032,59,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Spring",1,3,1,2,0,,1,1,0,0,0,1,"Previous crop",3,"Current fall + spring",0,"No"
"USGS-451021089064901",2019-06-01 07:39:00,2019-06-01 10:06:00,1.27,2.45,0.518414,6.096,3.048,2.032,1.016,0.762,23.81,0.009525,23.67,0.009467,3.302,3.302,31.75,68.58,"AO1",22.2,2019-06-01,19.2000007629395,FALSE,967032,60,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-10 01:44:00,2019-06-10 02:59:00,4.572,1.25,3.6576,15.24,12.192,10.16,7.112,4.318,116.7,0.3268,126.4,0.3541,0.254,0.254,0.254,33.274,"AO1",22.2,2019-06-10,16.1490001678467,FALSE,967032,61,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-10 23:28:00,2019-06-10 23:53:00,1.524,0.4167,3.6576,12.192,6.096,4.064,3.048,1.524,41.22,0.04946,43.19,0.05183,4.572,4.826,4.826,28.956,"AO1",22.2,2019-06-10,16.1490001678467,FALSE,967032,62,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-11 20:52:00,2019-06-11 21:34:00,1.27,0.7,1.814322,6.096,4.572,3.048,1.524,1.27,27.91,0.01675,31.24,0.01875,1.524,6.096,6.35,10.922,"AO1",22.2,2019-06-11,12.9100008010864,FALSE,967032,63,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-12 05:25:00,2019-06-12 19:29:00,22.098,14.07,1.57099,24.384,18.288,15.24,14.224,8.89,498.2,2.79,540.8,3.028,1.524,3.048,7.874,12.446,"AO1",22.2,2019-06-12,16.230001449585,FALSE,967032,64,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-14 13:07:00,2019-06-14 20:26:00,24.638,7.317,3.36804,12.192,10.668,9.144,8.128,7.62,554.5,1.775,642.6,2.056,0,4.826,29.972,34.544,"AO1",22.2,2019-06-14,12.7200002670288,FALSE,967032,65,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-15 01:52:00,2019-06-15 03:18:00,23.114,1.433,16.12646,64.008,57.912,52.832,38.1,22.86,918.1,13.77,869.4,13.04,24.638,24.638,54.61,55.88,"AO1",22.2,2019-06-15,12.5300006866455,FALSE,967032,66,TRUE,1,946.4,946.4,"5",FALSE,0.298296974660611,0.298296974660611,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-15 08:14:00,2019-06-15 09:34:00,0.762,1.333,0.5715,3.048,3.048,2.032,1.016,0.508,16.49,0.006597,16.53,0.006614,47.752,47.752,77.724,78.74,"AO1",22.2,2019-06-15,12.5300006866455,FALSE,967032,67,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-18 09:01:00,2019-06-18 10:11:00,2.794,1.167,2.394966,9.144,6.096,6.096,5.08,2.54,66.11,0.1322,73.88,0.1478,0,0,72.136,78.486,"AO1",22.2,2019-06-18,16.9100017547607,FALSE,967032,68,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-24 02:05:00,2019-06-24 02:27:00,1.016,0.3667,2.77114,6.096,4.572,3.048,2.032,1.016,23.44,0.01875,26.34,0.02107,0,0,2.794,78.486,"AO1",22.2,2019-06-24,18.310001373291,FALSE,967032,69,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-27 22:01:00,2019-06-27 23:31:00,4.572,1.5,3.048,6.096,6.096,5.08,4.572,3.81,93.65,0.1686,113.5,0.2043,0,0,1.524,52.832,"AO1",22.2,2019-06-27,18.8300018310547,FALSE,967032,70,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-28 04:40:00,2019-06-28 08:54:00,17.018,4.233,4.02082,30.48,24.384,21.336,14.224,8.636,503.4,2.819,512.2,2.868,4.572,4.572,6.096,57.404,"AO1",22.2,2019-06-28,22.2700004577637,FALSE,967032,71,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-06-30 14:47:00,2019-06-30 16:16:00,3.556,1.483,2.397252,6.096,6.096,5.08,4.064,3.048,71.78,0.1148,85.76,0.1372,0,0,23.114,25.908,"AO1",22.2,2019-06-30,22.4200019836426,FALSE,967032,72,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-02 08:25:00,2019-07-02 12:55:00,9.398,4.5,2.088388,15.24,10.668,8.128,6.096,3.81,204.4,0.4905,233.4,0.5602,0.254,3.81,25.4,29.718,"AO1",22.2,2019-07-02,21.980001449585,FALSE,967032,73,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-04 21:45:00,2019-07-04 21:51:00,2.032,0.1,20.32,21.336,12.192,8.128,4.064,2.032,76.23,0.122,71.39,0.1142,0,0,34.798,36.322,"AO1",22.2,2019-07-04,22.4200019836426,FALSE,967032,74,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-06 05:13:00,2019-07-06 14:08:00,8.89,8.917,0.99695,9.144,7.62,6.096,4.064,2.54,154.3,0.2469,179.5,0.2872,0,2.286,15.494,38.608,"AO1",22.2,2019-07-06,22.5400009155273,FALSE,967032,75,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-12 21:54:00,2019-07-12 22:08:00,2.286,0.2333,9.79678,21.336,10.668,9.144,4.572,2.286,77.84,0.1401,75.66,0.1362,0,0.254,9.144,24.638,"AO1",22.2,2019-07-12,17.0100002288818,FALSE,967032,76,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-15 05:44:00,2019-07-15 12:05:00,20.828,6.35,3.27914,54.864,44.196,31.496,18.796,10.922,682.4,5.05,673,4.98,0,0,2.54,23.368,"AO1",22.2,2019-07-15,22.0200004577637,FALSE,967032,77,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-15 19:37:00,2019-07-15 22:53:00,21.59,3.267,6.60908,76.2,60.96,41.656,20.828,11.938,832.1,6.823,797.4,6.538,20.828,20.828,23.368,44.196,"AO1",22.2,2019-07-15,22.0200004577637,FALSE,967032,78,TRUE,1,38.3,38.3,"6",FALSE,0.0120718238900057,0.0120718238900057,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-16 02:51:00,2019-07-16 04:24:00,2.794,1.55,1.802638,6.096,4.572,4.064,3.048,2.286,54.68,0.06562,65.03,0.07803,42.418,42.418,44.958,65.532,"AO1",22.2,2019-07-16,23.5000019073486,FALSE,967032,79,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-18 10:23:00,2019-07-18 12:53:00,6.096,2.5,2.4384,30.48,21.336,16.256,9.144,4.572,179.2,0.645,178.7,0.6434,0,0,47.752,58.928,"AO1",22.2,2019-07-18,22.3300018310547,FALSE,967032,80,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-20 01:17:00,2019-07-20 02:11:00,26.162,0.9,29.0576,91.44,60.96,56.896,40.64,26.162,1051,16.82,998.4,15.98,0.254,6.35,51.562,62.992,"AO1",22.2,2019-07-20,24.5700016021729,FALSE,967032,81,TRUE,1,149.4,149.4,"7",FALSE,0.0470895689077507,0.0470895689077507,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-20 15:43:00,2019-07-20 19:58:00,8.636,4.25,2.032,9.144,7.62,7.112,5.588,4.064,183.3,0.4032,211.7,0.4657,26.162,26.416,77.724,80.264,"AO1",22.2,2019-07-20,24.5700016021729,FALSE,967032,82,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-26 12:24:00,2019-07-26 14:22:00,1.524,1.967,0.774954,6.096,3.048,3.048,1.524,1.016,31.02,0.01861,33.1,0.01986,0,0,34.798,88.646,"AO1",22.2,2019-07-26,21.2700004577637,FALSE,967032,83,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-07-29 03:26:00,2019-07-29 04:24:00,8.636,0.9667,8.93318,60.96,39.624,27.432,14.732,8.636,314.4,1.823,309.5,1.795,0.254,0.254,1.778,88.138,"AO1",22.2,2019-07-29,22.3700008392334,FALSE,967032,84,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-03 20:32:00,2019-08-03 20:35:00,0.508,0.05,10.16,6.096,3.048,2.032,1.016,0.508,15.47,0.006188,15.85,0.006342,0,0,9.144,10.668,"AO1",22.2,2019-08-03,21.2400016784668,FALSE,967032,85,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-05 18:54:00,2019-08-05 19:37:00,14.732,0.7167,20.55622,85.344,60.96,49.784,27.432,14.732,591.6,6.389,568.3,6.138,0,0.508,0.508,11.176,"AO1",22.2,2019-08-05,20.9500007629395,FALSE,967032,86,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-05 22:19:00,2019-08-05 23:40:00,13.716,1.35,10.16,54.864,41.148,29.464,20.32,12.954,473.6,3.789,469.5,3.756,14.732,14.732,15.24,25.908,"AO1",22.2,2019-08-05,20.9500007629395,FALSE,967032,87,TRUE,1,15.1,15.1,"8",FALSE,0.00475938748666021,0.00475938748666021,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-07 21:36:00,2019-08-07 23:50:00,3.302,2.233,1.478534,27.432,13.716,9.144,4.572,2.286,110.5,0.1988,106.5,0.1917,0,13.716,28.956,39.624,"AO1",22.2,2019-08-07,19.4000015258789,FALSE,967032,88,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-16 15:33:00,2019-08-16 18:10:00,8.128,2.617,3.10642,18.288,12.192,12.192,8.636,7.366,239.8,0.8154,243,0.8261,0.254,0.254,0.254,32.512,"AO1",22.2,2019-08-16,17.2000007629395,FALSE,967032,89,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-16 20:56:00,2019-08-16 21:01:00,0.508,0.08333,6.096,6.096,3.048,2.032,1.016,0.508,13.92,0.005567,14.86,0.005943,8.382,8.382,8.382,40.64,"AO1",22.2,2019-08-16,17.2000007629395,FALSE,967032,90,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-18 14:44:00,2019-08-18 14:56:00,0.508,0.2,2.54,3.048,1.524,2.032,1.016,0.508,12.64,0.005058,13.4,0.005362,0,8.89,9.144,40.894,"AO1",22.2,2019-08-18,19.7000007629395,FALSE,967032,91,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-18 17:22:00,2019-08-18 17:46:00,0.508,0.4,1.27,3.048,1.524,1.016,1.016,0.508,12.21,0.004885,12.34,0.004938,0.508,1.524,9.652,41.402,"AO1",22.2,2019-08-18,19.7000007629395,FALSE,967032,92,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
"USGS-451021089064901",2019-08-21 07:31:00,2019-08-21 07:43:00,1.016,0.2,5.08,6.096,4.572,4.064,2.032,1.016,25.8,0.02064,28.55,0.02284,0,0,10.16,13.462,"AO1",22.2,2019-08-21,18.1700000762939,FALSE,967032,93,FALSE,0,0,0,,FALSE,0,0,"Surface","Potato","Potato-Alfalfa","Cultivated Crops","Cultivated Crops","No",,"Antigo silt loam","High-infiltration","Well drained",1.9,0.125,2019,"Summer",1,3,1,2,0,,1,1,0,0,0,0,"Current crop",2,"Current spring + summer",,
