"field_year","Field_Name","estimated","frozen","storm_start","storm_end","month_name","runoff_in","runoff_volume_cubicft","peak_discharge_cfs","sediment_yield_lbsac","cl_yield_lbsac","no3_yield_lbsac","nh4_yield_lbsac","orgn_yield_lbsac","tn_yield_lbsac","srp_yield_lbsac","tp_yield_lbsac","sediment_conc_mgL","cl_conc_mgL","no3_conc_mgL","nh4_conc_mgL","orgn_conc_mgL","tn_conc_mgL","srp_conc_mgL","tp_conc_mgL","sediment_load_lbs","cl_load_lbs","no3_load_lbs","nh4_load_lbs","orgn_load_lbs","tn_load_lbs","srp_load_lbs","tp_load_pounds"
"2020","AR1","Estimated","Non-Frozen",2019-11-27 06:45:00,2019-11-27 09:00:00,"Nov",0.0135715881170427,911.4,0.2332,1.05,0.00185,0.00492,8e-04,0.0103,0.0161,0.00187,0.0048,"343","0.6","1.6",0.26,3.36,5.22,0.608,1.56,19.5,0.0341,0.091,0.0148,0.191,0.297,0.0346,0.0888
"2020","AR1","Measured","Frozen",2020-02-02 19:15:00,2020-02-04 12:00:00,"Feb",0.717891445164172,48210,1.932,1.14,0.488,0.0325,0.934,0.673,1.64,0.00146,0.0231,"7","3","0.2",5.74,4.14,10.1,0.009,0.142,21.1,9.03,0.602,17.3,12.5,30.3,0.0271,0.427
"2020","AR1","Estimated","Frozen",2020-02-06 22:00:00,2020-02-07 02:30:00,"Feb",0.00584170947807311,392.3,0.0329,0.0159,0.00384,0.000199,0.0052,0.004,0.0094,0.000111,0.000306,"12","2.9","0.15",3.93,3.02,7.1,0.084,0.231,0.294,0.071,0.00367,0.0962,0.074,0.174,0.00206,0.00566
"2020","AR1","Estimated","Frozen",2020-02-07 20:00:00,2020-02-08 04:45:00,"Feb",0.0289479562206835,1944,0.1369,0.0787,0.019,0.000984,0.0258,0.0198,0.0466,0.000551,0.00152,"12","2.9","0.15",3.93,3.02,7.1,0.084,0.231,1.46,0.352,0.0182,0.477,0.366,0.861,0.0102,0.028
"2020","AR1","Estimated","Frozen",2020-02-08 20:15:00,2020-02-09 04:00:00,"Feb",0.0162162162162162,1089,0.0765,0.0441,0.0107,0.000551,0.0144,0.0111,0.0261,0.000309,0.000849,"12","2.9","0.15",3.93,3.02,7.1,0.084,0.231,0.816,0.197,0.0102,0.267,0.205,0.483,0.00571,0.0157
"2020","AR1","Estimated","Frozen",2020-02-17 23:15:00,2020-02-18 01:15:00,"Feb",0.00175563993745812,117.9,0.0238,0.00478,0.00115,5.97e-05,0.00156,0.0012,0.00283,3.34e-05,9.19e-05,"12","2.9","0.15",3.93,3.02,7.1,0.084,0.231,0.0884,0.0214,0.0011,0.0289,0.0222,0.0523,0.000618,0.0017
"2020","AR1","Estimated","Frozen",2020-02-23 21:30:00,2020-02-26 12:15:00,"Feb",0.338321792867247,22720,0.3738,0.92,0.222,0.0115,0.301,0.232,0.544,0.00644,0.0177,"12","2.9","0.15",3.93,3.02,7.1,0.084,0.231,17,4.11,0.213,5.57,4.28,10.1,0.119,0.328
"2020","AR1","Measured","Frozen",2020-03-01 17:00:00,2020-03-02 05:30:00,"Mar",0.416945871491326,28000,2.43,1.61,0.255,0.00945,0.2,0.179,0.388,0.015,0.0302,"17","2.7","0.1",2.12,1.89,4.11,0.159,0.32,29.7,4.72,0.175,3.71,3.3,7.18,0.278,0.559
"2020","AR1","Measured","Frozen",2020-03-02 17:15:00,2020-03-03 02:00:00,"Mar",0.0502270865907229,3373,0.2194,0.182,0.0342,0.000569,0.0262,0.0225,0.0493,0.00232,0.00419,"16","3","0.1",2.3,1.98,4.33,0.204,0.368,3.37,0.632,0.0105,0.484,0.417,0.912,0.043,0.0775
"2020","AR1","Estimated","Frozen",2020-03-03 17:30:00,2020-03-03 23:45:00,"Mar",0.0366912366912367,2464,0.2181,0.133,0.0249,0.000416,0.0191,0.0165,0.036,0.0017,0.00306,"16","3","0.1",2.3,1.98,4.33,0.204,0.368,2.46,0.462,0.00769,0.354,0.305,0.666,0.0314,0.0566
"2020","AR1","Measured","Non-Frozen",2020-05-23 22:11:00,2020-05-24 00:15:00,"May",0.101273174000447,6801,2.045,1.1,0.00574,0.00115,0.00528,0.0273,0.0337,0.00273,0.00773,"48","0.5","0.1",0.23,1.19,1.47,0.119,0.337,20.4,0.106,0.0212,0.0976,0.505,0.624,0.0505,0.143
"2020","AR1","Estimated","Non-Frozen",2020-05-28 18:40:00,2020-05-28 20:15:00,"May",0.0162608889881617,1092,0.4591,0.177,0.000921,0.000184,0.000847,0.00438,0.00542,0.000438,0.00124,"48","0.5","0.1",0.23,1.19,1.47,0.119,0.337,3.27,0.017,0.00341,0.0157,0.0811,0.1,0.00811,0.023
"2020","AR1","Measured","Non-Frozen",2020-06-29 20:24:00,2020-06-29 22:00:00,"Jun",0.107646489464671,7229,2.976,0.415,0.0061,0.00732,0.0022,0.0185,0.0281,0.00649,0.00873,"17","0.5","0.3",0.09,0.76,1.15,0.266,0.358,7.67,0.113,0.135,0.0406,0.343,0.519,0.12,0.162
"2020","AR1","Estimated","Non-Frozen",2020-07-07 23:05:00,2020-07-08 01:02:00,"Jul",0.0486635395726305,3268,1.446,0.187,0.00276,0.00331,0.000992,0.00838,0.0127,0.00293,0.00395,"17","0.5","0.3",0.09,0.76,1.15,0.266,0.358,3.47,0.051,0.0612,0.0184,0.155,0.235,0.0543,0.073
"2020","AR1","Estimated","Non-Frozen",2020-07-08 11:07:00,2020-07-08 12:45:00,"Jul",0.00675452311815948,453.6,0.1749,0.026,0.000383,0.000459,0.000138,0.00116,0.00176,0.000407,0.000548,"17","0.5","0.3",0.09,0.76,1.15,0.266,0.358,0.481,0.00708,0.0085,0.00255,0.0215,0.0326,0.00753,0.0101
"2020","AR1","Estimated","Non-Frozen",2020-08-02 14:25:00,2020-08-02 15:00:00,"Aug",0.00137443228352319,92.3,0.0804,0.00529,7.78e-05,9.34e-05,2.8e-05,0.000237,0.000358,8.28e-05,0.000111,"17","0.5","0.3",0.09,0.76,1.15,0.266,0.358,0.0979,0.00144,0.00173,0.000518,0.00438,0.00662,0.00153,0.00206
"2020","AR1","Estimated","Non-Frozen",2020-08-10 02:11:00,2020-08-10 02:45:00,"Aug",0.000501824138187775,33.7,0.0252,0.00193,2.84e-05,3.41e-05,1.02e-05,8.64e-05,0.000131,3.02e-05,4.07e-05,"17","0.5","0.3",0.09,0.76,1.15,0.266,0.358,0.0358,0.000526,0.000631,0.000189,0.0016,0.00242,0.000559,0.000753
"2020","AR1","Measured","Non-Frozen",2020-08-10 19:42:00,2020-08-10 22:15:00,"Aug",0.835380835380835,56100,28.32,24,0.0947,0.133,0.0776,0.382,0.593,0.0524,0.112,"127","0.5","0.7",0.41,2.02,3.13,0.277,0.591,445,1.75,2.45,1.44,7.07,11,0.97,2.07
"2021","AR1","Estimated","Non-Frozen",2021-07-28 07:53:00,2021-07-28 08:45:00,"Jul",0.000568833296106023,38.2,0.02744,0.0164,6.45e-05,9.04e-05,5.29e-05,0.000261,0.000404,3.58e-05,7.63e-05,"127","0.5","0.7",0.41,2.02,3.13,0.277,0.591,0.303,0.00119,0.00167,0.000979,0.00482,0.00747,0.000661,0.00141
"2021","AR1","Estimated","Non-Frozen",2021-08-30 06:13:00,2021-08-30 07:00:00,"Aug",0.00126721763085399,85.1,0.0555,0.0365,0.000144,0.000201,0.000118,0.00058,0.000899,7.96e-05,0.00017,"127","0.5","0.7",0.41,2.02,3.13,0.277,0.591,0.675,0.00266,0.00372,0.00218,0.0107,0.0166,0.00147,0.00314
"2017","AR2","Estimated","Non-Frozen",2016-11-02 13:11:00,2016-11-02 13:30:00,"Nov",0.00085494442861214,18,0.03061,0.00969,0.000562,9.69e-06,0.000477,0.00104,0.00152,0.000477,0.000626,"50","2.9","0.1",2.46,5.35,7.86,2.46,3.23,0.0562,0.00326,5.62e-05,0.00277,0.00601,0.00884,0.00277,0.00363
"2017","AR2","Estimated","Frozen",2017-01-10 17:55:00,2017-01-10 22:30:00,"Jan",0.00358601690890092,75.5,0.0131,0.0407,0.00236,4.06e-05,0.002,0.00435,0.00639,0.002,0.00263,"50","2.9","0.1",2.46,5.35,7.86,2.46,3.23,0.236,0.0137,0.000236,0.0116,0.0252,0.0371,0.0116,0.0152
"2017","AR2","Measured","Frozen",2017-01-16 17:45:00,2017-01-17 14:50:00,"Jan",0.39151705139166,8243,0.3596,4.44,0.257,0.00444,0.218,0.475,0.697,0.218,0.287,"50","2.9","0.1",2.46,5.35,7.86,2.46,3.23,25.7,1.49,0.0257,1.27,2.75,4.04,1.27,1.66
"2017","AR2","Measured","Frozen",2017-01-17 14:50:00,2017-01-19 16:15:00,"Jan",0.164196827206232,3457,0.05883,1.41,0.201,0.156,0.118,0.17,0.445,0.101,0.118,"38","5.4","4.2",3.17,4.58,12,2.72,3.18,8.2,1.17,0.906,0.684,0.988,2.58,0.587,0.686
"2017","AR2","Measured","Frozen",2017-01-19 16:15:00,2017-01-21 13:45:00,"Jan",0.269165004274722,5667,0.2634,1.77,0.378,0.445,0.141,0.23,0.816,0.121,0.142,"29","6.2","7.3",2.31,3.77,13.4,1.98,2.32,10.3,2.19,2.58,0.817,1.33,4.73,0.7,0.821
"2017","AR2","Measured","Non-Frozen",2017-05-17 23:36:00,2017-05-18 00:30:00,"May",0.0682530635508692,1437,2.46,407,0.00387,0.0711,0.0418,1.07,1.18,0.0195,0.399,"26300","0.5","4.6",2.7,69,76.3,1.26,25.8,2360,0.0224,0.413,0.242,6.19,6.84,0.113,2.31
"2017","AR2","Estimated","Non-Frozen",2017-05-18 03:00:00,2017-05-18 04:00:00,"May",0.0055143915645483,116.1,0.0766,4.12,0.000312,0.00175,0.000487,0.0266,0.0289,0.000957,0.00947,"3300","0.5","1.4",0.39,21.3,23.1,0.766,7.58,23.9,0.00181,0.0101,0.00283,0.154,0.167,0.00555,0.0549
"2017","AR2","Estimated","Non-Frozen",2017-05-19 16:30:00,2017-05-19 17:00:00,"May",0.000508216965897217,10.7,0.01376,0.381,2.89e-05,0.000162,4.5e-05,0.00246,0.00267,8.85e-05,0.000875,"3300","0.5","1.4",0.39,21.3,23.1,0.766,7.58,2.21,0.000167,0.000938,0.000261,0.0143,0.0155,0.000513,0.00508
"2017","AR2","Measured","Non-Frozen",2017-05-20 15:42:00,2017-05-20 16:46:00,"May",0.0120974636648618,254.7,0.1297,9.03,0.000685,0.00384,0.00107,0.0584,0.0633,0.0021,0.0208,"3300","0.5","1.4",0.39,21.3,23.1,0.766,7.58,52.4,0.00398,0.0223,0.0062,0.339,0.367,0.0122,0.121
"2017","AR2","Estimated","Non-Frozen",2017-05-21 07:30:00,2017-05-21 08:30:00,"May",0.0967987080839745,2038,2.735,530,0.00548,0.0351,0.00987,1.3,1.34,0.0188,0.276,"24100","0.5","1.6",0.45,59.2,61.3,0.858,12.6,3070,0.0318,0.204,0.0572,7.54,7.8,0.109,1.6
"2017","AR2","Measured","Non-Frozen",2017-05-23 00:14:00,2017-05-23 01:11:00,"May",0.175073620214686,3686,4.434,958,0.00992,0.0635,0.0179,2.35,2.43,0.034,0.5,"24100","0.5","1.6",0.45,59.2,61.3,0.858,12.6,5560,0.0575,0.368,0.104,13.6,14.1,0.197,2.9
"2017","AR2","Measured","Non-Frozen",2017-05-23 19:21:00,2017-05-23 21:05:00,"May",0.408045977011494,8591,4.289,2350,0.0231,0.0925,0.0222,4.51,4.62,0.0794,1.77,"25400","0.5","1",0.24,48.8,50,0.859,19.1,13600,0.134,0.536,0.129,26.2,26.8,0.461,10.2
"2017","AR2","Measured","Non-Frozen",2017-05-28 11:30:00,2017-05-28 13:45:00,"May",0.109480383775055,2305,2.942,310,0.0062,0.0645,0.00521,0.91,0.98,0.0179,0.34,"12500","0.5","2.6",0.21,36.7,39.5,0.723,13.7,1800,0.036,0.374,0.0302,5.28,5.68,0.104,1.97
"2017","AR2","Estimated","Non-Frozen",2017-06-18 00:45:00,2017-06-18 01:10:00,"Jun",0.00727177733447326,153.1,0.3732,5.43,0.000412,0.00231,0.000643,0.0351,0.0381,0.00126,0.0125,"3300","0.5","1.4",0.39,21.3,23.1,0.766,7.58,31.5,0.00239,0.0134,0.00373,0.204,0.221,0.00732,0.0725
"2017","AR2","Measured","Non-Frozen",2017-06-23 07:47:00,2017-06-23 09:34:00,"Jun",0.252208606440581,5310,5.176,334,0.0143,0.171,0.0114,1.58,1.76,0.0303,0.507,"5840","0.5","3",0.2,27.6,30.8,0.531,8.88,1940,0.0829,0.994,0.0663,9.15,10.2,0.176,2.94
"2017","AR2","Estimated","Non-Frozen",2017-06-29 00:47:00,2017-06-29 01:15:00,"Jun",0.00389949653272537,82.1,0.1994,2.83,0.000221,0.000619,0.00136,0.0136,0.0156,0.00048,0.00458,"3200","0.5","0.7",1.54,15.4,17.6,0.543,5.18,16.4,0.00128,0.00359,0.00789,0.0787,0.0902,0.00278,0.0265
"2017","AR2","Estimated","Non-Frozen",2017-06-29 05:19:00,2017-06-29 05:45:00,"Jun",0.0014439061461005,30.4,0.06582,1.05,8.18e-05,0.000229,0.000504,0.00503,0.00576,0.000178,0.0017,"3200","0.5","0.7",1.54,15.4,17.6,0.543,5.18,6.09,0.000475,0.00133,0.00292,0.0292,0.0334,0.00103,0.00984
"2017","AR2","Measured","Non-Frozen",2017-06-29 06:00:00,2017-06-29 06:45:00,"Jun",0.144485608435452,3042,3.604,106,0.00818,0.0196,0.00393,0.52,0.543,0.0132,0.17,"3250","0.5","0.6",0.12,15.9,16.6,0.403,5.19,618,0.0475,0.114,0.0228,3.02,3.15,0.0765,0.985
"2017","AR2","Estimated","Non-Frozen",2017-07-03 13:21:00,2017-07-03 13:45:00,"Jul",0.00312054716443431,65.7,0.155,2.27,0.000177,0.000495,0.00109,0.0109,0.0124,0.000384,0.00366,"3200","0.5","0.7",1.54,15.4,17.6,0.543,5.18,13.1,0.00103,0.00287,0.00632,0.063,0.0722,0.00223,0.0212
"2017","AR2","Estimated","Non-Frozen",2017-07-10 07:43:00,2017-07-10 07:55:00,"Jul",0.000636458630189038,13.4,0.05289,0.463,3.61e-05,0.000101,0.000223,0.00222,0.00254,7.85e-05,0.000749,"3200","0.5","0.7",1.54,15.4,17.6,0.543,5.18,2.69,0.00021,0.000587,0.00129,0.0129,0.0148,0.000455,0.00434
"2017","AR2","Measured","Non-Frozen",2017-07-10 08:20:00,2017-07-10 08:53:00,"Jul",0.0582787118837276,1227,1.765,42.3,0.0033,0.00924,0.0203,0.203,0.232,0.00717,0.0684,"3200","0.5","0.7",1.54,15.4,17.6,0.543,5.18,245,0.0191,0.0536,0.118,1.18,1.35,0.0416,0.397
"2017","AR2","Measured","Non-Frozen",2017-07-12 11:05:00,2017-07-12 12:15:00,"Jul",0.178968367056141,3768,2.966,325,0.0101,0.0203,0.032,1.47,1.52,0.0152,0.466,"8020","0.5","0.5",0.79,36.2,37.5,0.374,11.5,1890,0.0588,0.118,0.186,8.52,8.82,0.088,2.7
"2017","AR2","Measured","Non-Frozen",2017-07-12 13:14:00,2017-07-12 14:15:00,"Jul",0.118504797188183,2495,2.565,131,0.00671,0.0134,0.011,0.491,0.516,0.0094,0.159,"4880","0.5","0.5",0.41,18.3,19.2,0.35,5.92,761,0.0389,0.0779,0.0639,2.85,2.99,0.0545,0.922
"2017","AR2","Measured","Non-Frozen",2017-07-16 06:45:00,2017-07-16 07:30:00,"Jul",0.210981286216396,4442,6.076,272,0.012,0.0382,0.011,1.18,1.23,0.0136,0.355,"5680","0.5","0.8",0.23,24.8,25.8,0.284,7.42,1580,0.0693,0.222,0.0638,6.87,7.15,0.0787,2.06
"2017","AR2","Estimated","Non-Frozen",2017-07-20 01:20:00,2017-07-20 01:45:00,"Jul",0.00170513916595421,35.9,0.07524,1.06,9.65e-05,0.000193,4.25e-05,0.00521,0.00544,0.000146,0.00166,"2740","0.5","0.5",0.11,13.5,14.1,0.377,4.31,6.13,0.00056,0.00112,0.000246,0.0302,0.0316,0.000844,0.00965
"2017","AR2","Estimated","Non-Frozen",2017-07-20 03:00:00,2017-07-20 04:30:00,"Jul",0.0163294385864919,343.8,0.118,10.1,0.000925,0.00185,0.000407,0.0499,0.0522,0.00139,0.0159,"2740","0.5","0.5",0.11,13.5,14.1,0.377,4.31,58.8,0.00536,0.0107,0.00236,0.29,0.303,0.00809,0.0925
"2017","AR2","Estimated","Non-Frozen",2017-07-20 07:18:00,2017-07-20 08:00:00,"Jul",0.00783699059561128,165,0.1922,4.86,0.000444,0.000888,0.000195,0.024,0.025,0.00067,0.00765,"2740","0.5","0.5",0.11,13.5,14.1,0.377,4.31,28.2,0.00258,0.00515,0.00113,0.139,0.145,0.00388,0.0444
"2017","AR2","Measured","Non-Frozen",2017-07-20 08:19:00,2017-07-20 10:00:00,"Jul",0.0641208321459105,1350,1.104,39.8,0.00363,0.00727,0.0016,0.196,0.205,0.00548,0.0626,"2740","0.5","0.5",0.11,13.5,14.1,0.377,4.31,231,0.0211,0.0421,0.00927,1.14,1.19,0.0318,0.363
"2017","AR2","Measured","Non-Frozen",2017-07-20 10:43:00,2017-07-20 11:45:00,"Jul",0.220718153320034,4647,5.47,976,0.0125,0.01,0.005,3.12,3.13,0.0188,0.915,"19500","0.5","0.2",0.1,62.3,62.6,0.376,18.3,5660,0.0725,0.058,0.029,18.1,18.2,0.109,5.31
"2017","AR2","Measured","Non-Frozen",2017-07-21 23:30:00,2017-07-22 00:15:00,"Jul",0.210221335613185,4426,4.608,211,0.0119,0.0238,0.00429,0.987,1.01,0.0137,0.286,"4430","0.5","0.5",0.09,20.7,21.3,0.288,6.01,1220,0.0691,0.138,0.0249,5.72,5.89,0.0796,1.66
"2017","AR2","Estimated","Non-Frozen",2017-07-22 02:20:00,2017-07-22 03:30:00,"Jul",0.00329153605015674,69.3,0.04091,5.91,0.000186,0.000448,8.95e-05,0.03,0.0305,0.000277,0.0085,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,34.3,0.00108,0.0026,0.000519,0.174,0.177,0.00161,0.0493
"2017","AR2","Estimated","Non-Frozen",2017-07-22 05:19:00,2017-07-22 05:45:00,"Jul",0.00089294195877268,18.8,0.0237,1.6,5.05e-05,0.000121,2.42e-05,0.00811,0.00826,7.49e-05,0.0023,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,9.27,0.000293,0.000703,0.000141,0.0471,0.0479,0.000435,0.0134
"2017","AR2","Estimated","Non-Frozen",2017-07-22 07:41:00,2017-07-22 08:00:00,"Jul",0.000831195972261803,17.5,0.03895,1.49,4.72e-05,0.000113,2.26e-05,0.00758,0.00771,7e-05,0.00215,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,8.66,0.000274,0.000656,0.000131,0.044,0.0447,0.000406,0.0125
"2017","AR2","Measured","Non-Frozen",2017-07-23 18:51:00,2017-07-23 19:29:00,"Jul",0.0213498622589532,449.5,0.855,38.3,0.00121,0.0029,0.000581,0.194,0.198,0.0018,0.0552,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,222,0.00702,0.0168,0.00337,1.13,1.15,0.0104,0.32
"2017","AR2","Measured","Non-Frozen",2017-07-23 19:33:00,2017-07-23 20:15:00,"Jul",0.0215730977486463,454.2,1.002,61.9,0.00122,0.00244,0.000538,0.231,0.234,0.00164,0.0719,"12700","0.5","0.5",0.11,47.3,47.9,0.335,14.7,359,0.00709,0.0142,0.00312,1.34,1.36,0.0095,0.417
"2017","AR2","Measured","Non-Frozen",2017-07-27 02:04:00,2017-07-27 03:15:00,"Jul",0.226512776669516,4769,4.378,428,0.0128,0.0308,0.00513,1.77,1.81,0.0167,0.511,"8330","0.5","0.6",0.1,34.5,35.2,0.326,9.95,2480,0.0744,0.179,0.0298,10.3,10.5,0.0971,2.96
"2017","AR2","Estimated","Non-Frozen",2017-07-30 04:15:00,2017-07-30 04:49:00,"Jul",0.00163864348817327,34.5,0.03944,0.235,0.0122,0.00814,8.17e-05,0.00237,0.0106,0.000124,0.00049,"633","32.9","21.9",0.22,6.38,28.5,0.334,1.32,1.36,0.0709,0.0472,0.000474,0.0138,0.0614,0.00072,0.00284
"2017","AR2","Estimated","Non-Frozen",2017-08-06 11:15:00,2017-08-06 12:30:00,"Aug",0.00199487033342833,42,0.01856,0.286,0.0149,0.0099,9.94e-05,0.00288,0.0129,0.000151,0.000597,"633","32.9","21.9",0.22,6.38,28.5,0.334,1.32,1.66,0.0862,0.0574,0.000577,0.0167,0.0747,0.000875,0.00346
"2017","AR2","Estimated","Non-Frozen",2017-08-10 20:23:00,2017-08-10 21:00:00,"Aug",0.00217535860169089,45.8,0.0971,3.9,0.000123,0.000296,5.91e-05,0.0198,0.0202,0.000183,0.00562,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,22.6,0.000715,0.00172,0.000343,0.115,0.117,0.00106,0.0326
"2017","AR2","Measured","Non-Frozen",2017-08-13 10:30:00,2017-08-13 12:30:00,"Aug",0.0240334378265413,506,0.1814,3.45,0.179,0.119,0.0012,0.0347,0.155,0.00182,0.00719,"633","32.9","21.9",0.22,6.38,28.5,0.334,1.32,20,1.04,0.692,0.00695,0.202,0.9,0.0106,0.0417
"2017","AR2","Estimated","Non-Frozen",2017-08-27 14:09:00,2017-08-27 15:00:00,"Aug",0.00245559038662487,51.7,0.05118,4.41,0.000139,0.000334,6.68e-05,0.0224,0.0228,0.000207,0.00635,"7920","0.5","0.6",0.12,40.2,40.9,0.371,11.4,25.6,0.000807,0.00194,0.000387,0.13,0.132,0.0012,0.0368
"2018","AR2","Estimated","Frozen",2018-01-08 18:45:00,2018-01-08 20:15:00,"Jan",0.0020566163199392,43.3,0.02074,0.0289,0.00359,0.00327,0.000583,0.0019,0.00575,0.00123,0.0014,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,0.168,0.0208,0.0189,0.00338,0.011,0.0333,0.00714,0.00814
"2018","AR2","Estimated","Frozen",2018-01-09 18:15:00,2018-01-09 20:45:00,"Jan",0.00142490738102023,30,0.01086,0.02,0.00249,0.00226,0.000404,0.00131,0.00398,0.000853,0.000972,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,0.116,0.0144,0.0131,0.00234,0.00762,0.0231,0.00495,0.00564
"2018","AR2","Estimated","Frozen",2018-01-10 11:15:00,2018-01-10 16:30:00,"Jan",0.00435546689465185,91.7,0.01442,0.0612,0.0076,0.00691,0.00123,0.00402,0.0122,0.0026,0.00297,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,0.355,0.0441,0.0401,0.00715,0.0233,0.0705,0.0151,0.0172
"2018","AR2","Estimated","Frozen",2018-01-11 21:05:00,2018-01-11 22:54:00,"Jan",0.00395174313669612,83.2,0.03466,0.0555,0.0069,0.00627,0.00112,0.00365,0.011,0.00237,0.0027,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,0.322,0.04,0.0364,0.0065,0.0212,0.064,0.0137,0.0156
"2018","AR2","Estimated","Frozen",2018-01-19 20:00:00,2018-01-20 11:59:00,"Jan",0.200579462334948,4223,0.298,2.82,0.35,0.318,0.0568,0.185,0.56,0.12,0.137,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,16.3,2.03,1.85,0.33,1.07,3.25,0.696,0.793
"2018","AR2","Measured","Frozen",2018-01-21 18:00:00,2018-01-23 00:45:00,"Jan",0.0991735537190083,2088,0.09999,1.39,0.173,0.157,0.0281,0.0915,0.277,0.0593,0.0676,"62","7.7","7",1.25,4.07,12.3,2.64,3.01,8.08,1,0.912,0.163,0.531,1.61,0.344,0.392
"2018","AR2","Measured","Frozen",2018-01-23 00:45:00,2018-01-23 11:00:00,"Jan",0.357081789683671,7518,0.8095,11.4,0.526,0.801,0.0485,0.306,1.16,0.113,0.159,"141","6.5","9.9",0.6,3.78,14.3,1.4,1.96,66.2,3.05,4.65,0.282,1.77,6.7,0.657,0.92
"2018","AR2","Measured","Frozen",2018-01-23 11:00:00,2018-01-25 18:30:00,"Jan",0.0686805357651753,1446,0.0276,0.327,0.112,0.187,0.00887,0.0507,0.246,0.0271,0.0305,"21","7.2","12",0.57,3.26,15.8,1.74,1.96,1.9,0.65,1.08,0.0515,0.294,1.43,0.157,0.177
"2018","AR2","Estimated","Frozen",2018-01-25 18:30:00,2018-01-26 14:00:00,"Jan",0.0118552294100883,249.6,0.02148,0.0269,0.0169,0.036,0.00153,0.00588,0.0434,0.00349,0.00389,"10","6.3","13.4",0.57,2.19,16.2,1.3,1.45,0.156,0.0981,0.209,0.00888,0.0341,0.252,0.0203,0.0226
"2018","AR2","Measured","Frozen",2018-01-26 14:00:00,2018-01-27 22:30:00,"Jan",0.176403533770305,3714,0.1757,0.4,0.252,0.536,0.0228,0.0875,0.646,0.052,0.058,"10","6.3","13.4",0.57,2.19,16.2,1.3,1.45,2.32,1.46,3.11,0.132,0.508,3.75,0.301,0.336
"2018","AR2","Measured","Frozen",2018-02-14 20:15:00,2018-02-17 17:00:00,"Feb",0.146053006554574,3075,0.03895,0.199,0.0794,0.0629,0.0387,0.0497,0.151,0.0279,0.0292,"6","2.4","1.9",1.17,1.5,4.57,0.842,0.883,1.15,0.461,0.365,0.225,0.288,0.877,0.162,0.17
"2018","AR2","Measured","Frozen",2018-02-19 19:00:00,2018-02-20 10:00:00,"Feb",0.826446280991736,17400,0.6264,7.31,0.0468,0.262,0.197,0.219,0.678,0.08,0.111,"39","0.5","1.4",1.05,1.17,3.62,0.427,0.594,42.4,0.272,1.52,1.14,1.27,3.93,0.464,0.645
"2018","AR2","Measured","Frozen",2018-02-20 10:00:00,2018-02-20 17:00:00,"Feb",0.465232259903106,9795,1.021,12,0.0738,0.137,0.0759,0.186,0.399,0.0618,0.101,"114","0.7","1.3",0.72,1.76,3.78,0.586,0.959,69.7,0.428,0.795,0.44,1.08,2.31,0.358,0.586
"2018","AR2","Measured","Frozen",2018-02-20 17:00:00,2018-02-21 10:15:00,"Feb",0.724802887812292,15260,2.015,42.9,0.0411,0.23,0.112,0.401,0.742,0.105,0.209,"261","0.5","1.4",0.68,2.44,4.52,0.641,1.27,249,0.238,1.33,0.648,2.32,4.31,0.611,1.21
"2018","AR2","Estimated","Frozen",2018-02-21 20:00:00,2018-02-21 23:15:00,"Feb",0.00147240429372091,31,0.00568,0.0104,0.000701,0.000768,0.000474,0.000865,0.00211,0.000284,0.000357,"31","2.1","2.3",1.42,2.59,6.31,0.85,1.07,0.0601,0.00407,0.00446,0.00275,0.00502,0.0122,0.00165,0.00207
"2018","AR2","Estimated","Frozen",2018-02-22 20:00:00,2018-02-23 01:15:00,"Feb",0.00335328203666762,70.6,0.00702,0.0235,0.00159,0.00175,0.00108,0.00197,0.00479,0.000645,0.000813,"31","2.1","2.3",1.42,2.59,6.31,0.85,1.07,0.137,0.00925,0.0101,0.00625,0.0114,0.0278,0.00374,0.00471
"2018","AR2","Measured","Frozen",2018-02-23 05:15:00,2018-02-24 02:45:00,"Feb",0.10425572337798,2195,0.08094,0.732,0.0496,0.0543,0.0335,0.0612,0.149,0.0201,0.0253,"31","2.1","2.3",1.42,2.59,6.31,0.85,1.07,4.25,0.288,0.315,0.195,0.355,0.865,0.116,0.147
"2018","AR2","Measured","Frozen",2018-02-24 18:00:00,2018-02-26 04:59:00,"Feb",0.353567018143821,7444,0.736,11.8,0.16,0.192,0.0913,0.276,0.559,0.072,0.116,"147","2","2.4",1.14,3.44,6.98,0.898,1.45,68.3,0.929,1.12,0.53,1.6,3.24,0.417,0.674
"2018","AR2","Estimated","Frozen",2018-02-26 17:30:00,2018-02-27 03:31:00,"Feb",0.00644533105348152,135.7,0.0057,0.0453,0.00307,0.00336,0.00207,0.00378,0.00921,0.00124,0.00156,"31","2.1","2.3",1.42,2.59,6.31,0.85,1.07,0.263,0.0178,0.0195,0.012,0.0219,0.0534,0.0072,0.00906
